vehicle_id,route_id,stop_id,timestamp,ticket_count,capacity,day_type,time_slot,occupancy_percentage,crowd_level
BUS_NGP_166,R_NGP_12,Sitabuldi,29-01-2026 19:11,34,45,Weekday,Evening,75,HIGH
BUS_NGP_060,R_NGP_12,Reshimbagh,14-01-2026 00:44,25,50,Weekday,Night,50,MEDIUM
BUS_NGP_070,R_NGP_08,Law_College_Sq,03-01-2026 05:25,33,60,Weekend,Night,55,MEDIUM
BUS_NGP_070,R_NGP_21,Wardha_Road,25-01-2026 21:28,28,60,Weekend,Night,46,MEDIUM
BUS_NGP_014,R_NGP_21,Hingna,02-01-2026 14:02,14,60,Weekday,Afternoon,23,LOW
BUS_NGP_002,R_NGP_21,MIHAN,30-01-2026 11:42,9,40,Weekday,Afternoon,22,LOW
BUS_NGP_037,R_NGP_21,Wadi,27-01-2026 19:14,45,55,Weekday,Evening,81,HIGH
BUS_NGP_075,R_NGP_12,Sitabuldi,16-01-2026 20:32,16,45,Weekday,Evening,35,LOW
BUS_NGP_113,R_NGP_03,Sadar,11-01-2026 10:47,24,60,Weekend,Morning,40,MEDIUM
BUS_NGP_035,R_NGP_12,Reshimbagh,21-01-2026 00:33,9,60,Weekday,Night,15,LOW
BUS_NGP_046,R_NGP_08,Ajni,23-01-2026 22:58,21,40,Weekday,Night,52,MEDIUM
BUS_NGP_173,R_NGP_12,Sitabuldi,21-01-2026 06:49,24,40,Weekday,Morning,60,MEDIUM
BUS_NGP_010,R_NGP_08,Medical_Square,25-01-2026 15:19,18,40,Weekend,Afternoon,45,MEDIUM
BUS_NGP_097,R_NGP_12,Sitabuldi,16-01-2026 01:14,16,55,Weekday,Night,29,LOW
BUS_NGP_191,R_NGP_12,Manewada,14-01-2026 02:38,33,55,Weekday,Night,60,MEDIUM
BUS_NGP_099,R_NGP_21,MIHAN,09-01-2026 20:56,8,40,Weekday,Evening,20,LOW
BUS_NGP_111,R_NGP_12,Manewada,24-01-2026 10:12,15,45,Weekend,Morning,33,LOW
BUS_NGP_122,R_NGP_03,Sadar,04-01-2026 11:58,0,55,Weekend,Afternoon,0,LOW
BUS_NGP_095,R_NGP_21,Wadi,24-01-2026 00:44,14,55,Weekend,Night,25,LOW
BUS_NGP_160,R_NGP_03,Sadar,21-01-2026 16:00,26,40,Weekday,Evening,65,MEDIUM
BUS_NGP_198,R_NGP_21,Wadi,10-01-2026 16:10,8,50,Weekend,Evening,16,LOW
BUS_NGP_094,R_NGP_12,Manewada,13-01-2026 06:06,13,60,Weekday,Morning,21,LOW
BUS_NGP_008,R_NGP_12,Reshimbagh,29-01-2026 02:19,39,60,Weekday,Night,65,MEDIUM
BUS_NGP_099,R_NGP_12,Sakkardara,19-01-2026 09:24,31,40,Weekday,Morning,77,HIGH
BUS_NGP_148,R_NGP_21,Hingna,25-01-2026 14:08,20,50,Weekend,Afternoon,40,MEDIUM
BUS_NGP_145,R_NGP_21,MIHAN,30-01-2026 16:11,29,50,Weekday,Evening,57,MEDIUM
BUS_NGP_012,R_NGP_21,Wadi,11-01-2026 09:00,38,50,Weekend,Morning,76,HIGH
BUS_NGP_162,R_NGP_03,Sitabuldi,13-01-2026 13:48,27,60,Weekday,Afternoon,45,MEDIUM
BUS_NGP_035,R_NGP_03,Sitabuldi,04-01-2026 06:37,36,60,Weekend,Morning,60,MEDIUM
BUS_NGP_044,R_NGP_08,Dharampeth,24-01-2026 20:01,22,60,Weekend,Evening,36,LOW
BUS_NGP_174,R_NGP_03,Zero_Mile,03-01-2026 22:07,24,45,Weekend,Night,53,MEDIUM
BUS_NGP_003,R_NGP_03,Sitabuldi,22-01-2026 13:16,28,50,Weekday,Afternoon,56,MEDIUM
BUS_NGP_124,R_NGP_08,Dharampeth,01-01-2026 23:20,5,45,Weekday,Night,11,LOW
BUS_NGP_114,R_NGP_03,Zero_Mile,31-01-2026 04:01,3,40,Weekend,Night,7,LOW
BUS_NGP_102,R_NGP_03,Ajni,20-01-2026 09:26,46,55,Weekday,Morning,83,HIGH
BUS_NGP_065,R_NGP_03,Ajni,16-01-2026 03:35,34,55,Weekday,Night,61,MEDIUM
BUS_NGP_021,R_NGP_12,Reshimbagh,11-01-2026 04:09,22,60,Weekend,Night,36,LOW
BUS_NGP_024,R_NGP_03,Ajni,19-01-2026 22:16,8,45,Weekday,Night,17,LOW
BUS_NGP_182,R_NGP_08,Dharampeth,07-01-2026 03:14,24,40,Weekday,Night,60,MEDIUM
BUS_NGP_078,R_NGP_08,Dharampeth,05-01-2026 12:55,23,45,Weekday,Afternoon,51,MEDIUM
BUS_NGP_120,R_NGP_08,Law_College_Sq,16-01-2026 22:22,11,60,Weekday,Night,18,LOW
BUS_NGP_163,R_NGP_03,Zero_Mile,07-01-2026 05:19,29,50,Weekday,Night,57,MEDIUM
BUS_NGP_171,R_NGP_08,Law_College_Sq,29-01-2026 14:41,7,60,Weekday,Afternoon,11,LOW
BUS_NGP_119,R_NGP_03,Ajni,10-01-2026 23:08,16,45,Weekend,Night,35,LOW
BUS_NGP_182,R_NGP_12,Sakkardara,25-01-2026 05:45,7,40,Weekend,Night,17,LOW
BUS_NGP_169,R_NGP_03,Ajni,02-01-2026 07:54,8,60,Weekday,Morning,13,LOW
BUS_NGP_013,R_NGP_21,Wadi,23-01-2026 03:18,42,60,Weekday,Night,70,MEDIUM
BUS_NGP_184,R_NGP_03,Zero_Mile,24-01-2026 09:16,31,50,Weekend,Morning,62,MEDIUM
BUS_NGP_181,R_NGP_08,Law_College_Sq,26-01-2026 16:23,30,45,Weekday,Evening,66,MEDIUM
BUS_NGP_065,R_NGP_08,Medical_Square,17-01-2026 05:01,36,55,Weekend,Night,65,MEDIUM
BUS_NGP_130,R_NGP_03,Zero_Mile,27-01-2026 11:44,27,55,Weekday,Afternoon,49,MEDIUM
BUS_NGP_008,R_NGP_08,Law_College_Sq,27-01-2026 17:57,26,60,Weekday,Evening,43,MEDIUM
BUS_NGP_200,R_NGP_08,Ajni,31-01-2026 03:26,25,45,Weekend,Night,55,MEDIUM
BUS_NGP_191,R_NGP_12,Reshimbagh,04-01-2026 18:30,38,45,Weekend,Evening,84,HIGH
BUS_NGP_078,R_NGP_08,Medical_Square,06-01-2026 13:27,12,60,Weekday,Afternoon,20,LOW
BUS_NGP_199,R_NGP_03,Sitabuldi,18-01-2026 16:18,0,50,Weekend,Evening,0,LOW
BUS_NGP_040,R_NGP_12,Manewada,09-01-2026 15:23,24,55,Weekday,Afternoon,43,MEDIUM
BUS_NGP_033,R_NGP_03,Sitabuldi,23-01-2026 20:20,12,40,Weekday,Evening,30,LOW
BUS_NGP_157,R_NGP_08,Dharampeth,13-01-2026 18:13,36,40,Weekday,Evening,90,HIGH
BUS_NGP_165,R_NGP_12,Sakkardara,26-01-2026 17:25,8,50,Weekday,Evening,16,LOW
BUS_NGP_002,R_NGP_21,Wadi,22-01-2026 09:54,43,55,Weekday,Morning,78,HIGH
BUS_NGP_080,R_NGP_12,Sakkardara,08-01-2026 10:47,6,50,Weekday,Morning,12,LOW
BUS_NGP_027,R_NGP_12,Sakkardara,16-01-2026 14:18,28,60,Weekday,Afternoon,46,MEDIUM
BUS_NGP_134,R_NGP_08,Law_College_Sq,16-01-2026 00:18,23,45,Weekday,Night,51,MEDIUM
BUS_NGP_148,R_NGP_21,Wadi,09-01-2026 10:22,3,40,Weekday,Morning,7,LOW
BUS_NGP_105,R_NGP_03,Sadar,21-01-2026 08:14,49,55,Weekday,Morning,89,HIGH
BUS_NGP_021,R_NGP_08,Medical_Square,16-01-2026 03:41,26,40,Weekday,Night,65,MEDIUM
BUS_NGP_060,R_NGP_08,Law_College_Sq,14-01-2026 05:35,28,50,Weekday,Night,56,MEDIUM
BUS_NGP_075,R_NGP_21,MIHAN,15-01-2026 04:48,18,55,Weekday,Night,32,LOW
BUS_NGP_114,R_NGP_03,Sadar,03-01-2026 21:48,9,40,Weekend,Night,22,LOW
BUS_NGP_034,R_NGP_21,Hingna,20-01-2026 05:16,1,55,Weekday,Night,1,LOW
BUS_NGP_184,R_NGP_21,Wadi,23-01-2026 23:51,20,45,Weekday,Night,44,MEDIUM
BUS_NGP_173,R_NGP_03,Ajni,10-01-2026 20:20,11,40,Weekend,Evening,27,LOW
BUS_NGP_040,R_NGP_12,Sakkardara,11-01-2026 11:24,33,55,Weekend,Afternoon,60,MEDIUM
BUS_NGP_194,R_NGP_21,MIHAN,02-01-2026 17:58,7,50,Weekday,Evening,14,LOW
BUS_NGP_085,R_NGP_12,Manewada,08-01-2026 08:44,43,55,Weekday,Morning,78,HIGH
BUS_NGP_062,R_NGP_12,Sakkardara,19-01-2026 17:24,25,40,Weekday,Evening,62,MEDIUM
BUS_NGP_080,R_NGP_21,MIHAN,27-01-2026 01:46,4,45,Weekday,Night,8,LOW
BUS_NGP_196,R_NGP_03,Zero_Mile,09-01-2026 22:30,24,60,Weekday,Night,40,MEDIUM
BUS_NGP_112,R_NGP_08,Dharampeth,23-01-2026 01:53,34,60,Weekday,Night,56,MEDIUM
BUS_NGP_013,R_NGP_12,Sitabuldi,13-01-2026 02:35,15,60,Weekday,Night,25,LOW
BUS_NGP_088,R_NGP_08,Law_College_Sq,03-01-2026 22:04,4,55,Weekend,Night,7,LOW
BUS_NGP_006,R_NGP_03,Sadar,08-01-2026 02:35,19,60,Weekday,Night,31,LOW
BUS_NGP_044,R_NGP_12,Sitabuldi,29-01-2026 18:47,27,40,Weekday,Evening,67,MEDIUM
BUS_NGP_169,R_NGP_08,Medical_Square,27-01-2026 02:57,19,60,Weekday,Night,31,LOW
BUS_NGP_163,R_NGP_08,Law_College_Sq,25-01-2026 16:48,22,50,Weekend,Evening,44,MEDIUM
BUS_NGP_022,R_NGP_12,Sitabuldi,29-01-2026 04:28,8,50,Weekday,Night,16,LOW
BUS_NGP_029,R_NGP_12,Manewada,02-01-2026 06:57,24,45,Weekday,Morning,53,MEDIUM
BUS_NGP_021,R_NGP_03,Ajni,23-01-2026 08:53,33,55,Weekday,Morning,60,MEDIUM
BUS_NGP_077,R_NGP_08,Law_College_Sq,18-01-2026 18:39,44,50,Weekend,Evening,88,HIGH
BUS_NGP_038,R_NGP_12,Sakkardara,21-01-2026 18:29,50,60,Weekday,Evening,83,HIGH
BUS_NGP_165,R_NGP_12,Reshimbagh,05-01-2026 20:53,34,55,Weekday,Evening,61,MEDIUM
BUS_NGP_013,R_NGP_21,Wardha_Road,02-01-2026 15:35,6,40,Weekday,Afternoon,15,LOW
BUS_NGP_113,R_NGP_03,Ajni,25-01-2026 01:36,33,55,Weekend,Night,60,MEDIUM
BUS_NGP_165,R_NGP_12,Sitabuldi,20-01-2026 05:29,22,55,Weekday,Night,40,MEDIUM
BUS_NGP_091,R_NGP_12,Reshimbagh,04-01-2026 18:14,39,40,Weekend,Evening,97,HIGH
BUS_NGP_102,R_NGP_03,Ajni,06-01-2026 15:42,28,45,Weekday,Afternoon,62,MEDIUM
BUS_NGP_152,R_NGP_21,MIHAN,28-01-2026 07:35,23,55,Weekday,Morning,41,MEDIUM
BUS_NGP_155,R_NGP_08,Law_College_Sq,08-01-2026 07:56,14,45,Weekday,Morning,31,LOW
BUS_NGP_120,R_NGP_12,Sitabuldi,20-01-2026 09:32,43,55,Weekday,Morning,78,HIGH
BUS_NGP_174,R_NGP_12,Reshimbagh,07-01-2026 11:45,12,45,Weekday,Afternoon,26,LOW
BUS_NGP_123,R_NGP_21,Wardha_Road,25-01-2026 02:59,15,50,Weekend,Night,30,LOW
BUS_NGP_017,R_NGP_12,Sakkardara,17-01-2026 12:29,38,55,Weekend,Afternoon,69,MEDIUM
BUS_NGP_073,R_NGP_12,Manewada,27-01-2026 09:46,45,60,Weekday,Morning,75,HIGH
BUS_NGP_032,R_NGP_03,Ajni,05-01-2026 03:22,31,60,Weekday,Night,51,MEDIUM
BUS_NGP_141,R_NGP_12,Manewada,07-01-2026 01:14,33,55,Weekday,Night,60,MEDIUM
BUS_NGP_126,R_NGP_21,MIHAN,18-01-2026 21:31,27,50,Weekend,Night,54,MEDIUM
BUS_NGP_142,R_NGP_21,MIHAN,18-01-2026 06:49,2,45,Weekend,Morning,4,LOW
BUS_NGP_134,R_NGP_08,Dharampeth,10-01-2026 18:28,49,55,Weekend,Evening,89,HIGH
BUS_NGP_196,R_NGP_21,Wadi,21-01-2026 08:38,33,55,Weekday,Morning,60,MEDIUM
BUS_NGP_085,R_NGP_21,Wardha_Road,21-01-2026 19:00,43,55,Weekday,Evening,78,HIGH
BUS_NGP_104,R_NGP_08,Ajni,22-01-2026 21:03,2,60,Weekday,Night,3,LOW
BUS_NGP_096,R_NGP_12,Reshimbagh,26-01-2026 21:58,6,60,Weekday,Night,10,LOW
BUS_NGP_175,R_NGP_21,Wadi,20-01-2026 23:47,16,40,Weekday,Night,40,MEDIUM
BUS_NGP_005,R_NGP_08,Dharampeth,21-01-2026 00:54,18,60,Weekday,Night,30,LOW
BUS_NGP_156,R_NGP_21,Wardha_Road,24-01-2026 18:20,37,40,Weekend,Evening,92,HIGH
BUS_NGP_186,R_NGP_21,Wardha_Road,10-01-2026 14:57,8,55,Weekend,Afternoon,14,LOW
BUS_NGP_198,R_NGP_12,Manewada,03-01-2026 14:27,0,45,Weekend,Afternoon,0,LOW
BUS_NGP_069,R_NGP_21,Hingna,23-01-2026 16:57,17,40,Weekday,Evening,42,MEDIUM
BUS_NGP_104,R_NGP_03,Zero_Mile,13-01-2026 19:24,35,50,Weekday,Evening,70,MEDIUM
BUS_NGP_124,R_NGP_03,Zero_Mile,02-01-2026 21:42,1,50,Weekday,Night,2,LOW
BUS_NGP_080,R_NGP_08,Medical_Square,12-01-2026 03:30,29,45,Weekday,Night,64,MEDIUM
BUS_NGP_010,R_NGP_21,MIHAN,02-01-2026 19:20,47,55,Weekday,Evening,85,HIGH
BUS_NGP_070,R_NGP_08,Dharampeth,12-01-2026 22:08,4,40,Weekday,Night,10,LOW
BUS_NGP_072,R_NGP_12,Sakkardara,12-01-2026 08:42,39,40,Weekday,Morning,97,HIGH
BUS_NGP_105,R_NGP_03,Zero_Mile,13-01-2026 01:08,0,50,Weekday,Night,0,LOW
BUS_NGP_183,R_NGP_03,Sitabuldi,27-01-2026 15:35,25,40,Weekday,Afternoon,62,MEDIUM
BUS_NGP_178,R_NGP_03,Sadar,28-01-2026 18:05,44,60,Weekday,Evening,73,MEDIUM
BUS_NGP_002,R_NGP_21,Wadi,30-01-2026 22:52,22,40,Weekday,Night,55,MEDIUM
BUS_NGP_062,R_NGP_08,Medical_Square,29-01-2026 01:21,23,40,Weekday,Night,57,MEDIUM
BUS_NGP_123,R_NGP_12,Manewada,19-01-2026 02:00,31,60,Weekday,Night,51,MEDIUM
BUS_NGP_084,R_NGP_12,Reshimbagh,23-01-2026 20:28,4,45,Weekday,Evening,8,LOW
BUS_NGP_091,R_NGP_08,Ajni,17-01-2026 21:04,19,45,Weekend,Night,42,MEDIUM
BUS_NGP_055,R_NGP_12,Manewada,19-01-2026 03:06,21,60,Weekday,Night,35,LOW
BUS_NGP_004,R_NGP_21,Wardha_Road,03-01-2026 10:17,15,45,Weekend,Morning,33,LOW
BUS_NGP_029,R_NGP_08,Law_College_Sq,07-01-2026 22:49,3,40,Weekday,Night,7,LOW
BUS_NGP_165,R_NGP_03,Zero_Mile,22-01-2026 15:37,13,45,Weekday,Afternoon,28,LOW
BUS_NGP_195,R_NGP_12,Manewada,19-01-2026 03:31,20,50,Weekday,Night,40,MEDIUM
BUS_NGP_068,R_NGP_12,Manewada,03-01-2026 11:02,31,55,Weekend,Afternoon,56,MEDIUM
BUS_NGP_146,R_NGP_12,Manewada,21-01-2026 17:08,5,60,Weekday,Evening,8,LOW
BUS_NGP_139,R_NGP_08,Ajni,16-01-2026 12:59,4,45,Weekday,Afternoon,8,LOW
BUS_NGP_026,R_NGP_21,MIHAN,09-01-2026 19:49,30,50,Weekday,Evening,60,MEDIUM
BUS_NGP_136,R_NGP_08,Dharampeth,08-01-2026 11:39,34,60,Weekday,Afternoon,56,MEDIUM
BUS_NGP_091,R_NGP_21,Wardha_Road,14-01-2026 10:26,2,60,Weekday,Morning,3,LOW
BUS_NGP_080,R_NGP_12,Sitabuldi,29-01-2026 14:30,21,45,Weekday,Afternoon,46,MEDIUM
BUS_NGP_193,R_NGP_08,Dharampeth,10-01-2026 03:45,8,60,Weekend,Night,13,LOW
BUS_NGP_014,R_NGP_21,Wadi,19-01-2026 20:04,2,45,Weekday,Evening,4,LOW
BUS_NGP_149,R_NGP_03,Sadar,04-01-2026 19:09,31,40,Weekend,Evening,77,HIGH
BUS_NGP_048,R_NGP_21,MIHAN,20-01-2026 19:43,53,60,Weekday,Evening,88,HIGH
BUS_NGP_191,R_NGP_08,Ajni,27-01-2026 02:23,11,50,Weekday,Night,22,LOW
BUS_NGP_114,R_NGP_21,Wardha_Road,16-01-2026 12:11,25,45,Weekday,Afternoon,55,MEDIUM
BUS_NGP_046,R_NGP_21,Wadi,12-01-2026 17:32,27,55,Weekday,Evening,49,MEDIUM
BUS_NGP_056,R_NGP_03,Ajni,17-01-2026 11:17,15,55,Weekend,Afternoon,27,LOW
BUS_NGP_026,R_NGP_03,Ajni,28-01-2026 06:16,16,50,Weekday,Morning,32,LOW
BUS_NGP_188,R_NGP_12,Sakkardara,07-01-2026 10:51,23,45,Weekday,Morning,51,MEDIUM
BUS_NGP_020,R_NGP_12,Manewada,06-01-2026 18:39,47,50,Weekday,Evening,94,HIGH
BUS_NGP_128,R_NGP_08,Medical_Square,23-01-2026 17:31,2,60,Weekday,Evening,3,LOW
BUS_NGP_068,R_NGP_21,Wardha_Road,07-01-2026 00:55,0,50,Weekday,Night,0,LOW
BUS_NGP_021,R_NGP_12,Sitabuldi,22-01-2026 09:30,38,40,Weekday,Morning,95,HIGH
BUS_NGP_016,R_NGP_21,Wardha_Road,27-01-2026 00:05,24,55,Weekday,Night,43,MEDIUM
BUS_NGP_194,R_NGP_03,Zero_Mile,23-01-2026 14:10,30,45,Weekday,Afternoon,66,MEDIUM
BUS_NGP_119,R_NGP_12,Reshimbagh,29-01-2026 06:52,1,50,Weekday,Morning,2,LOW
BUS_NGP_156,R_NGP_03,Zero_Mile,10-01-2026 04:50,16,40,Weekend,Night,40,MEDIUM
BUS_NGP_049,R_NGP_03,Sadar,20-01-2026 06:02,32,55,Weekday,Morning,58,MEDIUM
BUS_NGP_145,R_NGP_12,Sakkardara,28-01-2026 22:34,8,40,Weekday,Night,20,LOW
BUS_NGP_090,R_NGP_03,Zero_Mile,22-01-2026 09:44,59,60,Weekday,Morning,98,HIGH
BUS_NGP_123,R_NGP_08,Law_College_Sq,16-01-2026 07:17,38,60,Weekday,Morning,63,MEDIUM
BUS_NGP_055,R_NGP_08,Law_College_Sq,10-01-2026 21:01,22,55,Weekend,Night,40,MEDIUM
BUS_NGP_060,R_NGP_21,Wadi,21-01-2026 07:07,14,50,Weekday,Morning,28,LOW
BUS_NGP_012,R_NGP_21,Hingna,12-01-2026 21:58,8,55,Weekday,Night,14,LOW
BUS_NGP_027,R_NGP_21,MIHAN,07-01-2026 22:00,29,50,Weekday,Night,57,MEDIUM
BUS_NGP_107,R_NGP_12,Sakkardara,20-01-2026 10:47,6,60,Weekday,Morning,10,LOW
BUS_NGP_049,R_NGP_12,Manewada,25-01-2026 11:54,38,60,Weekend,Afternoon,63,MEDIUM
BUS_NGP_063,R_NGP_12,Manewada,09-01-2026 10:08,22,40,Weekday,Morning,55,MEDIUM
BUS_NGP_132,R_NGP_03,Zero_Mile,29-01-2026 08:16,39,55,Weekday,Morning,70,MEDIUM
BUS_NGP_151,R_NGP_08,Ajni,04-01-2026 01:31,19,40,Weekend,Night,47,MEDIUM
BUS_NGP_119,R_NGP_12,Manewada,20-01-2026 04:34,9,50,Weekday,Night,18,LOW
BUS_NGP_099,R_NGP_08,Medical_Square,10-01-2026 20:11,35,55,Weekend,Evening,63,MEDIUM
BUS_NGP_100,R_NGP_08,Law_College_Sq,10-01-2026 01:30,8,45,Weekend,Night,17,LOW
BUS_NGP_002,R_NGP_21,MIHAN,26-01-2026 00:30,2,40,Weekday,Night,5,LOW
BUS_NGP_139,R_NGP_03,Ajni,13-01-2026 15:09,14,60,Weekday,Afternoon,23,LOW
BUS_NGP_194,R_NGP_08,Medical_Square,19-01-2026 11:45,21,55,Weekday,Afternoon,38,LOW
BUS_NGP_155,R_NGP_21,Wardha_Road,28-01-2026 18:57,30,45,Weekday,Evening,66,MEDIUM
BUS_NGP_128,R_NGP_21,Wardha_Road,30-01-2026 17:44,24,40,Weekday,Evening,60,MEDIUM
BUS_NGP_035,R_NGP_03,Ajni,06-01-2026 13:54,38,60,Weekday,Afternoon,63,MEDIUM
BUS_NGP_197,R_NGP_08,Law_College_Sq,12-01-2026 16:55,3,55,Weekday,Evening,5,LOW
BUS_NGP_197,R_NGP_21,Wadi,21-01-2026 01:05,12,40,Weekday,Night,30,LOW
BUS_NGP_036,R_NGP_21,Hingna,24-01-2026 16:36,21,50,Weekend,Evening,42,MEDIUM
BUS_NGP_173,R_NGP_03,Ajni,10-01-2026 14:02,7,50,Weekend,Afternoon,14,LOW
BUS_NGP_114,R_NGP_08,Law_College_Sq,03-01-2026 20:20,18,40,Weekend,Evening,45,MEDIUM
BUS_NGP_178,R_NGP_03,Sadar,05-01-2026 19:46,50,50,Weekday,Evening,100,HIGH
BUS_NGP_084,R_NGP_03,Sitabuldi,29-01-2026 08:24,31,45,Weekday,Morning,68,MEDIUM
BUS_NGP_166,R_NGP_08,Dharampeth,18-01-2026 07:09,11,55,Weekend,Morning,20,LOW
BUS_NGP_004,R_NGP_08,Dharampeth,20-01-2026 06:48,33,55,Weekday,Morning,60,MEDIUM
BUS_NGP_088,R_NGP_12,Manewada,08-01-2026 19:02,48,50,Weekday,Evening,96,HIGH
BUS_NGP_043,R_NGP_12,Sitabuldi,10-01-2026 23:09,13,50,Weekend,Night,26,LOW
BUS_NGP_092,R_NGP_21,MIHAN,14-01-2026 23:31,6,60,Weekday,Night,10,LOW
BUS_NGP_190,R_NGP_12,Manewada,22-01-2026 06:31,10,60,Weekday,Morning,16,LOW
BUS_NGP_027,R_NGP_03,Sadar,24-01-2026 15:16,15,55,Weekend,Afternoon,27,LOW
BUS_NGP_137,R_NGP_21,Hingna,30-01-2026 20:32,12,55,Weekday,Evening,21,LOW
BUS_NGP_117,R_NGP_08,Dharampeth,16-01-2026 11:43,33,50,Weekday,Afternoon,66,MEDIUM
BUS_NGP_157,R_NGP_08,Law_College_Sq,30-01-2026 20:43,36,55,Weekday,Evening,65,MEDIUM
BUS_NGP_093,R_NGP_03,Ajni,07-01-2026 17:30,1,50,Weekday,Evening,2,LOW
BUS_NGP_161,R_NGP_12,Manewada,07-01-2026 10:55,19,40,Weekday,Morning,47,MEDIUM
BUS_NGP_174,R_NGP_03,Zero_Mile,15-01-2026 10:12,11,55,Weekday,Morning,20,LOW
BUS_NGP_016,R_NGP_12,Reshimbagh,19-01-2026 14:10,3,40,Weekday,Afternoon,7,LOW
BUS_NGP_059,R_NGP_12,Manewada,12-01-2026 08:16,54,60,Weekday,Morning,90,HIGH
BUS_NGP_180,R_NGP_12,Reshimbagh,10-01-2026 01:56,10,50,Weekend,Night,20,LOW
BUS_NGP_146,R_NGP_21,MIHAN,10-01-2026 00:23,16,40,Weekend,Night,40,MEDIUM
BUS_NGP_170,R_NGP_12,Reshimbagh,03-01-2026 12:50,22,50,Weekend,Afternoon,44,MEDIUM
BUS_NGP_083,R_NGP_08,Dharampeth,22-01-2026 20:44,9,55,Weekday,Evening,16,LOW
BUS_NGP_087,R_NGP_03,Zero_Mile,26-01-2026 22:42,12,50,Weekday,Night,24,LOW
BUS_NGP_040,R_NGP_12,Manewada,03-01-2026 23:30,5,40,Weekend,Night,12,LOW
BUS_NGP_163,R_NGP_12,Reshimbagh,02-01-2026 05:28,21,40,Weekday,Night,52,MEDIUM
BUS_NGP_167,R_NGP_21,Wardha_Road,18-01-2026 14:25,14,50,Weekend,Afternoon,28,LOW
BUS_NGP_195,R_NGP_03,Sadar,24-01-2026 11:17,6,55,Weekend,Afternoon,10,LOW
BUS_NGP_160,R_NGP_03,Zero_Mile,22-01-2026 01:20,25,40,Weekday,Night,62,MEDIUM
BUS_NGP_188,R_NGP_12,Sakkardara,30-01-2026 16:11,22,60,Weekday,Evening,36,LOW
BUS_NGP_063,R_NGP_03,Ajni,05-01-2026 04:05,34,55,Weekday,Night,61,MEDIUM
BUS_NGP_119,R_NGP_21,Wadi,12-01-2026 18:06,40,45,Weekday,Evening,88,HIGH
BUS_NGP_088,R_NGP_12,Sakkardara,18-01-2026 00:33,36,60,Weekend,Night,60,MEDIUM
BUS_NGP_184,R_NGP_12,Reshimbagh,09-01-2026 12:13,7,40,Weekday,Afternoon,17,LOW
BUS_NGP_097,R_NGP_08,Medical_Square,30-01-2026 11:39,19,50,Weekday,Afternoon,38,LOW
BUS_NGP_176,R_NGP_03,Ajni,23-01-2026 12:54,3,60,Weekday,Afternoon,5,LOW
BUS_NGP_086,R_NGP_12,Sitabuldi,27-01-2026 15:55,0,55,Weekday,Afternoon,0,LOW
BUS_NGP_090,R_NGP_08,Dharampeth,31-01-2026 02:09,20,45,Weekend,Night,44,MEDIUM
BUS_NGP_129,R_NGP_21,Wardha_Road,16-01-2026 14:30,42,60,Weekday,Afternoon,70,MEDIUM
BUS_NGP_097,R_NGP_12,Sakkardara,16-01-2026 22:39,10,60,Weekday,Night,16,LOW
BUS_NGP_138,R_NGP_08,Medical_Square,26-01-2026 21:32,12,45,Weekday,Night,26,LOW
BUS_NGP_011,R_NGP_21,MIHAN,24-01-2026 20:06,12,40,Weekend,Evening,30,LOW
BUS_NGP_060,R_NGP_08,Law_College_Sq,22-01-2026 06:16,23,55,Weekday,Morning,41,MEDIUM
BUS_NGP_079,R_NGP_21,Wadi,10-01-2026 17:17,33,60,Weekend,Evening,55,MEDIUM
BUS_NGP_138,R_NGP_08,Medical_Square,06-01-2026 12:40,13,50,Weekday,Afternoon,26,LOW
BUS_NGP_189,R_NGP_12,Sitabuldi,19-01-2026 11:36,18,50,Weekday,Afternoon,36,LOW
BUS_NGP_020,R_NGP_03,Sadar,04-01-2026 03:24,28,45,Weekend,Night,62,MEDIUM
BUS_NGP_171,R_NGP_03,Ajni,07-01-2026 06:38,16,40,Weekday,Morning,40,MEDIUM
BUS_NGP_032,R_NGP_08,Medical_Square,06-01-2026 05:18,0,45,Weekday,Night,0,LOW
BUS_NGP_075,R_NGP_03,Sitabuldi,18-01-2026 08:28,54,55,Weekend,Morning,98,HIGH
BUS_NGP_051,R_NGP_08,Medical_Square,19-01-2026 01:28,19,50,Weekday,Night,38,LOW
BUS_NGP_063,R_NGP_03,Sitabuldi,05-01-2026 17:11,4,60,Weekday,Evening,6,LOW
BUS_NGP_066,R_NGP_03,Sitabuldi,01-01-2026 07:26,32,55,Weekday,Morning,58,MEDIUM
BUS_NGP_024,R_NGP_08,Law_College_Sq,03-01-2026 03:05,30,60,Weekend,Night,50,MEDIUM
BUS_NGP_062,R_NGP_12,Manewada,14-01-2026 07:55,12,50,Weekday,Morning,24,LOW
BUS_NGP_102,R_NGP_21,MIHAN,23-01-2026 05:28,19,45,Weekday,Night,42,MEDIUM
BUS_NGP_045,R_NGP_03,Ajni,16-01-2026 01:27,12,60,Weekday,Night,20,LOW
BUS_NGP_113,R_NGP_21,Wadi,16-01-2026 19:38,44,60,Weekday,Evening,73,MEDIUM
BUS_NGP_028,R_NGP_08,Medical_Square,07-01-2026 06:32,28,40,Weekday,Morning,70,MEDIUM
BUS_NGP_133,R_NGP_12,Sitabuldi,28-01-2026 20:44,9,50,Weekday,Evening,18,LOW
